CarName_Brand,CarName_Model,CarName_ModelYear,CarName_Engine,CarName_Miles,CarName_gears,CarName_Price,CarName_Region,CarName_Dealer
Volkswagen,Golf,2021,Bensin,2115,Manuell,204800,Stockholm,Aftén Bil Volkswagen BEG Åkersberga
BMW,530,2018,Diesel,9999,Automat,389900,Göteborg,Göteborgs Bil och Fritid AB
Audi,A4,2017,Diesel,14756,Automat,214800,Göteborg,Riddermark Bil - Webblager Väst
Kia,Picanto,2016,Bensin,9691,Manuell,79800,Göteborg,Riddermark Bil - Webblager Väst
BMW,X4,2020,Diesel,4673,Automat,549800,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,308,2021,Bensin,8864,Automat,179800,Göteborg,Riddermark Bil - Webblager Väst
Volvo,V40,2019,Bensin,6723,Manuell,214800,Göteborg,Riddermark Bil - Webblager Väst
Audi,A4,2023,Diesel,1125,Automat,374000,Södermanland,Möller Bil Eskilstuna
Volkswagen,Arteon,2020,Diesel,8822,Automat,318900,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Golf,2019,Bensin,9937,Automat,208900,Skåne,Riddermark Bil AB Webblager Syd
BMW,335,2015,Diesel,13144,Automat,289800,Skåne,Riddermark Bil AB Webblager Syd
Volvo,S60,2020,Bensin,5300,Automat,345000,Stockholm,
Opel,Mokka,2015,Bensin,10781,Manuell,114800,Halland,Riddermark bil Halmstad
BMW,530,2016,Diesel,13539,Automat,279800,Halland,Riddermark bil Halmstad
Audi,A5,2017,Bensin,12175,Automat,294800,Halland,Riddermark bil Halmstad
Audi,A6,2014,Diesel,5788,Manuell,199700,Halland,Riddermark bil Halmstad
BMW,320,2016,Diesel,10462,Automat,229800,Västernorrland,Riddermark Bil Sundsvall
Volkswagen,Tiguan,2017,Diesel,8284,Automat,249500,Gävleborg,Bilbolaget Personbilar Gävle AB
Kia,Rio,2016,Bensin,2723,Automat,144900,Södermanland,Riddermark Bil - Webblager
BMW,420,2018,Diesel,5330,Automat,278800,Södermanland,Riddermark Bil - Webblager
Kia,Stinger,2018,Diesel,11976,Automat,259800,Södermanland,Riddermark Bil - Webblager
BMW,730,2016,Diesel,12292,Automat,448900,Södermanland,Riddermark Bil - Webblager
Volvo,XC40,2024,Bensin,1869,Automat,429500,Halland,Rejmes Personvagnar AB
Volvo,V60,2023,Bensin,2149,Automat,349900,Skåne,Bilmånsson Eslöv Volvohuset
Volkswagen,Polo,2015,Bensin,19967,Manuell,69900,Värmland,Karlstads Bilhandel AB
Volvo,XC90,2022,Bensin,4491,Automat,484900,Stockholm,Volvo Car Upplands Väsby
Volvo,XC40,2021,Bensin,4626,Automat,259900,Stockholm,Volvo Car Upplands Väsby
Volkswagen,Passat,2016,Diesel,13975,Automat,176000,Skåne,Bilcenter
Volvo,XC40,2021,Bensin,4232,Automat,289900,Älvsborg,Brandt Bil - Vänersborg - Johannesbergsvägen
Audi,A3,2018,Diesel,10428,Automat,219800,Stockholm,Aftén Bil Volkswagen BEG Åkersberga
Volkswagen,Arteon,2021,Diesel,1087,Automat,379800,Stockholm,Aftén Bil Volkswagen BEG Åkersberga
BMW,320,2024,Diesel,1500,Automat,599900,Göteborg,Bilia Mölndal BMW MINI
Volkswagen,Golf,2016,Bensin,13130,Automat,139800,Stockholm,Aftén Bil Volkswagen BEG Åkersberga
Volvo,XC60,2018,Diesel,9934,Automat,379900,Västerbotten,Bilbolaget Skellefteå
Volkswagen,Golf,2017,Bensin,15385,Automat,264999,Halland,
Audi,A6,2021,Diesel,7157,Automat,489900,Jönköping,Wetterstadens Bil AB
Audi,A6,2014,Diesel,27229,Automat,138000,Uppsala,
Kia,CEED,2016,Diesel,21820,Manuell,98000,Skåne,
BMW,318,2017,Diesel,16433,Manuell,153000,Jämtland,
BMW,520,2019,Bensin,7901,Automat,294900,Göteborg,Bilia Mölndal BMW MINI
BMW,520,2017,Diesel,14984,Automat,220000,Älvsborg,
BMW,118,2021,Bensin,1770,Manuell,248900,Göteborg,Bilia Mölndal BMW MINI
BMW,118,2021,Bensin,1122,Automat,274900,Göteborg,Bilia Mölndal BMW MINI
Audi,RS3,2023,Bensin,534,Automat,719000,Skåne,GT Center
BMW,530,2019,Diesel,11648,Automat,379900,Göteborg,Bilia Mölndal BMW MINI
BMW,118,2023,Bensin,984,Manuell,269900,Göteborg,Carstore Mölndal
Audi,A4,2017,Diesel,10946,Automat,217800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V40,2018,Bensin,6018,Manuell,179700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Peugeot,508,2015,Diesel,11227,Automat,163900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Sorento,2020,Diesel,7308,Automat,349900,Jämtland,Riddermark Bil Östersund
BMW,520,2018,Diesel,10875,Automat,313900,Jämtland,Riddermark Bil Östersund
BMW,530,2014,Diesel,16271,Automat,194700,Jämtland,Riddermark Bil Östersund
BMW,X4,2015,Diesel,14852,Automat,249700,Jämtland,Riddermark Bil Östersund
Audi,A6,2020,Diesel,12100,Automat,389900,Halland,TopAuto Halland AB
Volkswagen,Transporter,2016,Diesel,11600,Automat,249900,Halland,TopAuto Halland AB
Volkswagen,Golf,2015,Bensin,13300,Manuell,119900,Halland,TopAuto Halland AB
Volkswagen,Passat,2016,Diesel,16551,Automat,179000,Jämtland,Storsjöbilar AB
Volkswagen,T-CROSS,2024,Bensin,500,Automat,259800,Kalmar,Bilkompani Kalmar AB
Volvo,XC40,2018,Bensin,8637,Automat,334900,Örebro,Riddermark bil Örebro
Peugeot,308,2015,Bensin,7401,Automat,144800,Örebro,Riddermark bil Örebro
Volkswagen,Golf,2024,Diesel,5,Automat,439000,Göteborg,bilab Kungälv AB
Volvo,XC60,2017,Diesel,15381,Automat,239700,Örebro,Riddermark bil Örebro
BMW,X4,2015,Diesel,10766,Automat,297900,Örebro,Riddermark bil Örebro
Volvo,S90,2017,Diesel,9686,Manuell,218900,Örebro,Riddermark bil Örebro
BMW,320,2020,Diesel,7816,Automat,278900,Stockholm,"Riddermark Bil, Täby - Arninge"
Peugeot,3008,2017,Bensin,6949,Automat,199700,Stockholm,"Riddermark Bil, Täby - Arninge"
Volvo,V60,2019,Diesel,8783,Automat,239000,Stockholm,Bilia Nacka Volvo
Volvo,XC40,2021,Bensin,5194,Automat,263000,Stockholm,Bilia Nacka Volvo
Volvo,XC40,2022,Bensin,1354,Automat,309000,Stockholm,Bilia Nacka Volvo
Volkswagen,T-CROSS,2023,Bensin,100,Manuell,219900,Stockholm,Din Bil / Volkswagen Bromma - Begagnade bilar
Volkswagen,T-Roc,2022,Bensin,1644,Automat,274900,Stockholm,Din Bil / Volkswagen Kista - Begagnade bilar
Volkswagen,Tiguan,2021,Bensin,6323,Automat,269900,Stockholm,Din Bil / Volkswagen Kista - Begagnade bilar
Volkswagen,T-Roc,2021,Bensin,3350,Automat,239900,Göteborg,Din Bil / Volkswagen Sisjön - Begagnade bilar
Volkswagen,Passat,2023,Diesel,5,Automat,414800,Halland,Din Bil / Volkswagen Kungsbacka - Begagnade bilar
Volvo,V90,2020,Diesel,7550,Automat,279900,Norrbotten,Luleå Bil & Motor
Audi,A4,2019,Diesel,10169,Automat,249900,Norrbotten,Luleå Bil & Motor
Volkswagen,Polo,2020,Bensin,4906,Automat,179900,Norrbotten,Luleå Bil & Motor
Volvo,V60,2020,Diesel,8763,Automat,319900,Norrbotten,Luleå Bil & Motor
Volkswagen,T-CROSS,2024,Bensin,500,Automat,259800,Kalmar,Bilkompani Kalmar AB
BMW,320,2017,Diesel,15420,Automat,219800,Örebro,Riddermark bil Örebro
Volkswagen,Passat,2018,Diesel,12263,Automat,229900,Jämtland,Riddermark Bil Östersund
Audi,A5,2019,Bensin,7163,Automat,284800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,T-CROSS,2024,Bensin,500,Automat,259800,Kalmar,Bilkompani Kalmar AB
Volkswagen,Golf,2022,Bensin,2925,Automat,259000,Skåne,Börjessons Bil i Ängelholm AB
Volvo,V40,2019,Diesel,7300,Manuell,214000,Dalarna,Bilkompaniet Dalarna AB - Avesta
Volkswagen,Caddy,2019,Diesel,11850,Automat,298000,Västernorrland,Nordemans Bil AB
Volkswagen,Caddy,2019,Diesel,11850,Automat,298000,Västernorrland,Nordemans Bil AB
Volvo,XC40,2022,Bensin,5403,Automat,299900,Stockholm,Volvo Car Kungsängen
Volkswagen,Polo,2016,Bensin,9850,Manuell,95000,Halland,
Volvo,XC40,2020,Diesel,11277,Automat,269900,Älvsborg,Brandt Bil - Alingsås
Volvo,V60,2022,Diesel,8198,Automat,359000,Älvsborg,Brandt Bil - Vänersborg - Johannesbergsvägen
Audi,A6,2014,Diesel,17000,Automat,175000,Stockholm,
Volvo,XC60,2020,Diesel,8200,Automat,319000,Stockholm,ALD BIL
Volvo,XC40,2020,Diesel,4130,Automat,329000,Stockholm,ALD BIL
Volkswagen,Passat,2023,Diesel,2445,Automat,429000,Stockholm,ALD BIL
BMW,X4,2016,Diesel,13837,Manuell,195000,Stockholm,
Audi,A6,2014,Diesel,23900,Automat,189000,Dalarna,
Kia,Picanto,2021,Bensin,3518,Manuell,119000,Dalarna,Björkmans Bil Falun
Volvo,XC60,2023,Diesel,2900,Automat,415900,Örebro,Tage Rejmes i Örebro Bil AB
Volvo,V60,2023,Diesel,4330,Automat,329900,Örebro,Tage Rejmes i Örebro Bil AB
Volvo,V90,2021,Diesel,6346,Automat,379900,Örebro,Tage Rejmes i Örebro Bil AB
Volkswagen,T-Roc,2021,Bensin,2910,Manuell,189800,Örebro,Tage Rejmes i Örebro Bil AB
Volkswagen,Golf,2017,Diesel,17075,Automat,144800,Stockholm,"Riddermark Bil, Tyresö"
Peugeot,508,2015,Diesel,11682,Automat,179900,Stockholm,"Riddermark Bil, Tyresö"
BMW,M235I,2020,Bensin,6833,Automat,404900,Stockholm,"Riddermark Bil, Tyresö"
Kia,Cee´d,2020,Bensin,6541,Automat,219800,Stockholm,"Riddermark Bil, Tyresö"
Audi,A4,2016,Diesel,6044,Automat,249900,Stockholm,"Riddermark Bil, Tyresö"
Volvo,XC70,2016,Diesel,11405,Automat,248900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,Q5,2017,Diesel,15123,Automat,253900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Tiguan,2021,Diesel,6462,Automat,387900,Stockholm,"Riddermark Bil, Täby - Arninge"
BMW,X3,2015,Diesel,12389,Automat,259800,Stockholm,"Riddermark Bil, Täby - Arninge"
Volvo,XC40,2019,Diesel,8174,Automat,274900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Passat,2019,Bensin,2015,Automat,259800,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,T-CROSS,2023,Bensin,1728,Manuell,204000,Skåne,Börjessons Bil i Ängelholm AB
Volkswagen,Golf,2021,Bensin,671,Automat,239900,Älvsborg,Toveks Bil
BMW,X1,2019,Diesel,8084,Automat,249900,Västerbotten,Niemi Bil Skellefteå
Volkswagen,Golf,2016,Diesel,12208,Automat,184900,Västerbotten,Niemi Bil Skellefteå
BMW,320,2021,Diesel,9230,Automat,329900,Västerbotten,Niemi Bil Skellefteå
Audi,A6,2020,Diesel,11553,Automat,399900,Västerbotten,Niemi Bil Skellefteå
BMW,320,2022,Diesel,9900,Automat,299900,Västerbotten,Niemi Bil Umeå
BMW,118,2024,Bensin,390,Automat,354700,Västernorrland,Bavaria Örnsköldsvik
BMW,M3,2023,Bensin,1457,Automat,1019900,Göteborg,Moberg Bil AB - Göteborg
Audi,A3,2019,Bensin,5600,Automat,209000,Älvsborg,Imc Bil
Volkswagen,Passat,2020,Bensin,7394,Automat,249900,Stockholm,Din Bil / Volkswagen Smista - Begagnade bilar
Volkswagen,T-CROSS,2021,Bensin,4406,Automat,214900,Stockholm,Din Bil / Volkswagen Södertälje - Begagnade bilar
Audi,A1,2021,Bensin,8632,Manuell,174000,Göteborg,Din Bil / Audi Göteborg - Begagnade bilar
Volvo,V90,2018,Diesel,12460,Automat,279000,Jämtland,
Volvo,XC60,2022,Bensin,3750,Automat,449900,Stockholm,Volvo Car Kista
Volvo,XC40,2021,Bensin,4835,Automat,269900,Stockholm,Volvo Car Kista
Volvo,XC40,2021,Bensin,5141,Manuell,249900,Göteborg,Bilia Kungälv Volvo
Volkswagen,Passat,2016,Diesel,20200,Automat,160000,Jönköping,
Volvo,V90,2020,Diesel,4833,Automat,269900,Göteborg,Bilia Sisjön Volvo
Opel,Astra,2016,Bensin,12509,Manuell,99000,Västmanland,Bilhuset.com
Volvo,S60,2015,Diesel,11648,Automat,205000,Skåne,
Peugeot,508,2016,Diesel,13500,Automat,115000,Kronoberg,
BMW,428,2016,Bensin,9537,Automat,249900,Norrbotten,Niemi Bil AB - Spantgatan
Volkswagen,T-CROSS,2020,Bensin,2701,Automat,214900,Gävleborg,Din Bil / Volkswagen Bollnäs
Volkswagen,Golf,2023,Bensin,848,Automat,284900,Gävleborg,Din Bil / Volkswagen Bollnäs
BMW,X6,2023,Bensin,1430,Automat,1058700,Stockholm,Bavaria Kista Begagnade
BMW,118,2023,Diesel,3038,Automat,276700,Stockholm,Bavaria Kista Begagnade
Volvo,XC40,2022,Bensin,2402,Automat,309900,Göteborg,Bilia Sisjön Volvo
Volvo,XC40,2021,Bensin,1517,Manuell,269900,Göteborg,Bilia Sisjön Volvo
Volvo,XC40,2022,Bensin,4333,Automat,339900,Göteborg,Bilia Sisjön Volvo
Peugeot,3008,2018,Bensin,8350,Automat,219900,Kronoberg,Motorsport Bröderna Svensson AB
BMW,X3,2019,Bensin,8300,Automat,324900,Kronoberg,Motorsport Bröderna Svensson AB
BMW,X5,2023,Bensin,1850,Automat,1469900,Kronoberg,Motorsport Bröderna Svensson AB
Peugeot,5008,2017,Bensin,12900,Automat,199900,Jönköping,Atteviks Bil AB - Jönköping
Volvo,V40,2016,Diesel,8300,Automat,159900,Kalmar,Bilfirman i Nybro AB
Volvo,XC70,2014,Diesel,10500,Automat,229900,Kalmar,Bilcenter Trekanten AB
Opel,Astra,2016,Diesel,15600,Manuell,99900,Kalmar,Bilcenter Trekanten AB
Volkswagen,Golf,2015,Diesel,25980,Automat,84900,Kalmar,Bilcenter Trekanten AB
Toyota,Avensis,2014,Bensin,15500,Manuell,109900,Kalmar,Bilcenter Trekanten AB
Volvo,V70,2016,Diesel,17340,Automat,139900,Kalmar,Bilcenter Trekanten AB
Peugeot,308,2016,Diesel,11429,Automat,120000,Skåne,
Peugeot,308,2021,Bensin,5779,Automat,184900,Älvsborg,Newcar Trestad AB
Audi,A4,2020,Bensin,7396,Automat,259800,Stockholm,Kamux Upplands Väsby
Peugeot,3008,2020,Bensin,10551,Automat,189000,Stockholm,Kamux Upplands Väsby
Volkswagen,Passat,2015,Diesel,14468,Automat,174800,Stockholm,Kamux Upplands Väsby
Audi,A3,2015,Diesel,15488,Automat,139900,Uppsala,Haninge Bilpark i Knivsta
Toyota,C-HR,2019,Bensin,9674,Manuell,189000,Göteborg,
Opel,Corsa,2017,Bensin,17081,Automat,59900,Stockholm,JRL Bil AB
Kia,Sportage,2016,Diesel,15293,Manuell,144900,Värmland,Jw Bil
Audi,A3,2014,Bensin,15522,Manuell,107000,Skåne,
BMW,120,2017,Diesel,12383,Automat,209900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,XC60,2014,Diesel,24423,Automat,169800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
BMW,540,2018,Bensin,8900,Automat,400000,Göteborg,
Volkswagen,Golf,2014,Diesel,19222,Manuell,134700,Örebro,Riddermark bil Örebro
Peugeot,308,2016,Diesel,9748,Automat,168800,Örebro,Riddermark bil Örebro
Volkswagen,Tiguan,2018,Diesel,12072,Automat,259800,Örebro,Riddermark bil Örebro
Volkswagen,Passat,2018,Diesel,12012,Automat,238900,Örebro,Riddermark bil Örebro
BMW,X3,2018,Diesel,5800,Automat,438900,Örebro,Riddermark bil Örebro
Volvo,V90,2018,Diesel,16093,Manuell,229800,Örebro,Riddermark bil Örebro
Audi,A3,2019,Bensin,6300,Manuell,188900,Örebro,Riddermark bil Örebro
Volkswagen,Passat,2017,Diesel,12085,Automat,209800,Örebro,Riddermark bil Örebro
Volvo,XC60,2022,Bensin,3932,Automat,459900,Stockholm,Volvo Car Kista
Opel,Astra,2018,Diesel,7643,Manuell,134500,Älvsborg,Kjell Heintz Bil AB
Volkswagen,Tiguan,2021,Diesel,5719,Automat,329900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Volkswagen,Polo,2020,Bensin,4830,Automat,184900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Volkswagen,T-Roc,2021,Bensin,4109,Manuell,204900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Volkswagen,Arteon,2018,Bensin,5769,Automat,299900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Audi,Q2,2022,Bensin,1347,Manuell,249900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Volkswagen,T-Roc,2020,Bensin,4555,Manuell,209900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Audi,A4,2020,Diesel,9145,Automat,309900,Västernorrland,Berners Person & Transportbilar i Sundsvall
Audi,A7,2016,Diesel,9811,Automat,369900,Västernorrland,Berners Person & Transportbilar i Sundsvall
BMW,320,2021,Diesel,7438,Automat,369800,Östergötland,Olssons Bil i Norrköping AB
Volvo,XC40,2021,Bensin,5327,Automat,277500,Skåne,Bilia Lund Volvo
Volkswagen,Passat,2016,Bensin,12900,Automat,237900,Stockholm,Kamux Norrtälje
Audi,A6,2017,Diesel,8235,Automat,239700,Stockholm,Kamux Norrtälje
Volvo,V90,2017,Bensin,11140,Automat,238900,Halland,Riddermark bil Halmstad
Audi,A6,2018,Diesel,10848,Automat,289800,Halland,Riddermark bil Halmstad
Audi,A4,2015,Diesel,10814,Automat,199800,Halland,Riddermark bil Halmstad
Volvo,V60,2016,Diesel,16043,Automat,209800,Halland,Riddermark bil Halmstad
Volkswagen,Golf,2018,Diesel,7325,Manuell,174800,Halland,Riddermark bil Halmstad
BMW,530,2020,Diesel,8098,Automat,448800,Halland,Riddermark bil Halmstad
BMW,X6,2015,Diesel,11503,Automat,459800,Halland,Riddermark bil Halmstad
Volvo,XC60,2018,Bensin,12699,Automat,308900,Halland,Riddermark bil Halmstad
Volvo,V40,2014,Diesel,21587,Manuell,84900,Kronoberg,Bröderna Engwalls Bil AB
Volvo,XC90,2017,Diesel,11968,Automat,429800,Västmanland,Riddermark bil Västerås
Audi,A7,2016,Diesel,8893,Automat,338900,Östergötland,Riddermark Bil - Linköping
BMW,X6,2015,Diesel,12482,Automat,364800,Stockholm,Riddermark bil Nacka
Audi,A8,2016,Diesel,6555,Automat,389900,Stockholm,Riddermark bil Nacka
Kia,CEED,2019,Bensin,8300,Manuell,159900,Göteborg,Millons Bil AB
Audi,A1,2019,Bensin,6982,Manuell,179800,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,308,2014,Diesel,9574,Manuell,99800,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,308,2014,Diesel,9574,Manuell,99800,Göteborg,Riddermark Bil - Webblager Väst
Volvo,XC40,2021,Bensin,3511,Manuell,245000,Skåne,Bilia Trelleborg Volvo
BMW,428,2015,Bensin,10961,Automat,239900,Västerbotten,Niemi Bil Skellefteå
Audi,A5,2015,Bensin,7869,Automat,229900,Västerbotten,Niemi Bil Umeå
Peugeot,308,2022,Bensin,2985,Automat,249900,Västerbotten,Niemi Bil Umeå
Audi,Q3,2020,Diesel,8279,Manuell,299900,Norrbotten,Niemi Bil AB - Spantgatan
Volkswagen,Tiguan,2019,Diesel,19287,Automat,189900,Västmanland,Möller Bil Outlet
Volvo,XC40,2020,Bensin,5933,Automat,299900,Göteborg,Moberg Bil AB - Göteborg
Volvo,V60,2020,Diesel,13675,Automat,229900,Stockholm,Svenska Bilgruppen i Haninge AB
Volvo,XC90,2017,Diesel,14507,Automat,339900,Stockholm,Svenska Bilgruppen i Haninge AB
Volvo,XC60,2017,Diesel,14513,Automat,199900,Stockholm,Svenska Bilgruppen i Haninge AB
BMW,118,2018,Bensin,6808,Automat,174900,Stockholm,Svenska Bilgruppen i Haninge AB
Volkswagen,Golf,2016,Bensin,9601,Automat,189900,Stockholm,Svenska Bilgruppen i Haninge AB
BMW,430,2018,Bensin,4958,Automat,269900,Stockholm,Svenska Bilgruppen i Haninge AB
BMW,320,2017,Diesel,11065,Automat,189900,Stockholm,Svenska Bilgruppen i Haninge AB
Peugeot,5008,2020,Bensin,1478,Automat,289900,Stockholm,Svenska Bilgruppen i Haninge AB
Toyota,Yaris,2018,Bensin,10464,Manuell,129000,Gävleborg,"Toyota Gävle, Bilinorr"
Volkswagen,T-Roc,2020,Bensin,3405,Automat,319900,Dalarna,Din Bil / Volkswagen Mora
Volvo,V60,2014,Diesel,10900,Manuell,139900,Östergötland,Kamux Linköping
BMW,320,2021,Diesel,4750,Automat,349800,Blekinge,Holmgrens Bil Karlskrona
Audi,A6,2020,Diesel,6056,Automat,319800,Skåne,Riddermark Bil AB Webblager Syd
Audi,A5,2017,Diesel,12828,Automat,244800,Skåne,Riddermark Bil AB Webblager Syd
BMW,118,2021,Bensin,4390,Manuell,224900,Jönköping,Holmgrens Bil Jönköping
BMW,320,2018,Diesel,10641,Automat,244700,Östergötland,Holmgrens Bil Linköping
Volvo,V40,2017,Diesel,8225,Automat,229800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
BMW,220d,2016,Diesel,5917,Automat,244800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Passat,2015,Diesel,17796,Automat,149800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,XC40,2019,Diesel,10658,Automat,249800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V70,2016,Diesel,16551,Automat,179800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Stonic,2021,Bensin,4120,Automat,209800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Golf,2021,Bensin,4264,Manuell,188000,Södermanland,Möller Bil Eskilstuna
Audi,A4,2023,Diesel,2715,Automat,364000,Södermanland,Möller Bil Eskilstuna
Volkswagen,T-Roc,2021,Bensin,3778,Automat,219000,Södermanland,Möller Bil Eskilstuna
Volkswagen,Golf,2017,Bensin,3614,Automat,178900,Göteborg,Riddermark Bil - Webblager Väst
Volvo,V90,2018,Diesel,13195,Automat,274700,Västernorrland,Riddermark Bil Sundsvall
Volvo,V60,2014,Bensin,10714,Automat,239900,Västernorrland,Riddermark Bil Sundsvall
Audi,Q3,2016,Diesel,17182,Automat,169800,Västernorrland,Riddermark Bil Sundsvall
Volvo,V70,2016,Diesel,15437,Automat,194800,Västernorrland,Riddermark Bil Sundsvall
BMW,X3,2018,Diesel,7420,Automat,389900,Västernorrland,Riddermark Bil Sundsvall
Volvo,XC70,2015,Diesel,14587,Automat,208900,Västernorrland,Riddermark Bil Sundsvall
Audi,A4,2019,Diesel,6006,Automat,328900,Västernorrland,Riddermark Bil Sundsvall
BMW,X3,2019,Diesel,10338,Automat,328800,Västernorrland,Riddermark Bil Sundsvall
BMW,X4,2018,Diesel,9076,Automat,309900,Västernorrland,Riddermark Bil Sundsvall
Opel,Insignia,2018,Diesel,16713,Automat,179800,Västernorrland,Riddermark Bil Sundsvall
Opel,Insignia,2018,Diesel,7681,Automat,279900,Västernorrland,Riddermark Bil Sundsvall
BMW,118,2021,Bensin,3700,Automat,269900,Skaraborg,Holmgrens Bil Skövde
Volkswagen,Passat,2020,Diesel,12758,Automat,259500,Örebro,Örebro Byt Bil AB
Volkswagen,Passat,2021,Diesel,9881,Automat,304900,Örebro,Örebro Byt Bil AB
BMW,116,2016,Diesel,7450,Manuell,154900,Örebro,Örebro Byt Bil AB
Volvo,V90,2018,Bensin,14709,Automat,284700,Kalmar,Riddermark bil Kalmar
Audi,A4,2018,Diesel,8472,Automat,238900,Kalmar,Riddermark bil Kalmar
Volkswagen,Tiguan,2018,Diesel,18424,Automat,249400,Kalmar,Riddermark bil Kalmar
Audi,A5,2017,Diesel,15889,Automat,249800,Skåne,Riddermark Bil - Recharge Syd
Volvo,V40,2017,Diesel,11309,Automat,189800,Västerbotten,Riddermark Bil - Webblager Norr
Kia,Sportage,2014,Bensin,9256,Manuell,144800,Östergötland,Riddermark Bil - Linköping
Volvo,V60,2020,Diesel,8012,Automat,289900,Skåne,Bildeve Landskrona
Volkswagen,Golf,2018,Bensin,8100,Automat,223900,Skåne,Säljabil
Volvo,V40,2017,Diesel,15300,Automat,174900,Halland,SB bilar AB
Kia,Sportage,2014,Diesel,19000,Automat,114900,Göteborg,SG Bilcity
Toyota,Yaris,2018,Bensin,10100,Manuell,109000,Göteborg,Outletbil
Volvo,XC70,2014,Diesel,13192,Automat,218900,Stockholm,BilEnkelt
Volkswagen,Polo,2016,Bensin,10176,Manuell,94800,Stockholm,BilEnkelt
Volvo,V90,2018,Diesel,13427,Automat,298900,Stockholm,BilEnkelt
Volkswagen,Tiguan,2019,Diesel,7890,Automat,329800,Stockholm,BilEnkelt
Audi,A4,2019,Diesel,11898,Automat,238900,Stockholm,BilEnkelt
Volvo,V70,2014,Diesel,20033,Automat,124800,Stockholm,BilEnkelt
Volvo,XC60,2021,Bensin,10048,Automat,349900,Stockholm,BilEnkelt
Audi,A4,2018,Diesel,12870,Automat,242900,Stockholm,BilEnkelt
